TIMESTAMP,LOAD
5212010 18:00,168.3
5212010 19:00,160.7
5212010 20:00,148.2
5212010 21:00,144.6
5212010 22:00,141.4
5212010 23:00,126.8
5222010 0:00,110.6
5222010 1:00,96.3
5222010 2:00,88.2
5222010 3:00,82.6
5222010 4:00,80
5222010 5:00,79.3
5222010 6:00,81.8
5222010 7:00,84.3
5222010 8:00,96.1
5222010 9:00,109.1
5222010 10:00,119.1
5222010 11:00,127.6
5222010 12:00,136.4
5222010 13:00,145.5
5222010 14:00,156
5222010 15:00,163.5
5222010 16:00,169
5222010 17:00,174.2
5222010 18:00,173.4
5222010 19:00,167.9
5222010 20:00,156.3
5222010 21:00,154.8
5222010 22:00,149.6
5222010 23:00,135
5232010 0:00,118.4
5232010 1:00,103.5
5232010 2:00,94.7
5232010 3:00,88.4
5232010 4:00,84.6
5232010 5:00,83
5232010 6:00,83.4
5232010 7:00,84.3
5232010 8:00,98
5232010 9:00,117.6
5232010 10:00,134.5
5232010 11:00,145.1
5232010 12:00,152
5232010 13:00,156.4
5232010 14:00,153.1
5232010 15:00,146.2
5232010 16:00,144.3
5232010 17:00,143.2
5232010 18:00,141.6
5232010 19:00,137.4
5232010 20:00,133.9
5232010 21:00,137.4
5232010 22:00,136.8
5232010 23:00,122.5
5242010 0:00,106.5
5242010 1:00,94.2
5242010 2:00,87.4
5242010 3:00,84.5
5242010 4:00,83.7
5242010 5:00,85.2
5242010 6:00,92.6
5242010 7:00,105.6
5242010 8:00,113.2
5242010 9:00,113.3
5242010 10:00,117.1
5242010 11:00,119.9
5242010 12:00,123.8
5242010 13:00,126.8
5242010 14:00,131.4
5242010 15:00,137.6
5242010 16:00,145.1
5242010 17:00,153.4
5242010 18:00,157.3
5242010 19:00,154.8
5242010 20:00,147.4
5242010 21:00,148.4
5242010 22:00,145.7
5242010 23:00,129.8
5252010 0:00,112.3
5252010 1:00,99.3
5252010 2:00,92.6
5252010 3:00,88.5
5252010 4:00,86.6
5252010 5:00,87.4
5252010 6:00,94.5
5252010 7:00,107.8
5252010 8:00,115.3
5252010 9:00,115.5
5252010 10:00,119.6
5252010 11:00,123.6
5252010 12:00,129.3
5252010 13:00,134.6
5252010 14:00,139.1
5252010 15:00,141.1
5252010 16:00,142.1
5252010 17:00,147
5252010 18:00,147.6
5252010 19:00,145.1
5252010 20:00,140
5252010 21:00,141.4
5252010 22:00,140.1
5252010 23:00,124.7
5262010 0:00,107.8
5262010 1:00,94.7
5262010 2:00,88
5262010 3:00,84.8
5262010 4:00,82.8
5262010 5:00,84.7
5262010 6:00,90.7
5262010 7:00,104.3
5262010 8:00,111.5
5262010 9:00,113.9
5262010 10:00,120.3
5262010 11:00,126.3
5262010 12:00,136.4
5262010 13:00,142.1
5262010 14:00,149.2
5262010 15:00,154.4
5262010 16:00,161.3
5262010 17:00,169.8
5262010 18:00,176.1
5262010 19:00,174.5
5262010 20:00,162.7
5262010 21:00,158.4
5262010 22:00,152.7
5262010 23:00,133.9
5272010 0:00,112.7
5272010 1:00,96.9
5272010 2:00,88.2
5272010 3:00,83.7
5272010 4:00,81.3
5272010 5:00,82.4
5272010 6:00,88.1
5272010 7:00,102.5
5272010 8:00,114.5
5272010 9:00,119.7
5272010 10:00,132
5272010 11:00,147.1
5272010 12:00,164.8
5272010 13:00,179.4
5272010 14:00,194.5
5272010 15:00,206.9
5272010 16:00,218
5272010 17:00,224.5
5272010 18:00,218.7
5272010 19:00,203.7
5272010 20:00,186.3
5272010 21:00,179.5
5272010 22:00,168
5272010 23:00,146.4
5282010 0:00,124.5
5282010 1:00,107.2
5282010 2:00,97.6
5282010 3:00,91.9
5282010 4:00,89.4
5282010 5:00,89.7
5282010 6:00,95.2
5282010 7:00,108.2
5282010 8:00,117.7
5282010 9:00,122.7
5282010 10:00,131.9
5282010 11:00,142.4
5282010 12:00,154.5
5282010 13:00,163.7
5282010 14:00,172.4
5282010 15:00,182
5282010 16:00,187.2
5282010 17:00,192.9
5282010 18:00,194.2
5282010 19:00,187.8
5282010 20:00,172.2
5282010 21:00,167.2
5282010 22:00,162.7
5282010 23:00,147.5
5292010 0:00,130.4
5292010 1:00,113.3
5292010 2:00,101.9
5292010 3:00,95.1
5292010 4:00,91.1
5292010 5:00,89.4
5292010 6:00,89.9
5292010 7:00,91.6
5292010 8:00,102.9
5292010 9:00,120.4
5292010 10:00,137.8
5292010 11:00,150.5
5292010 12:00,160.1
5292010 13:00,168
5292010 14:00,175.1
5292010 15:00,179
5292010 16:00,185.7
5292010 17:00,190.4
5292010 18:00,193.2
5292010 19:00,190.4
5292010 20:00,178.9
5292010 21:00,170.6
5292010 22:00,167.9
5292010 23:00,152.2
5302010 0:00,133.4
5302010 1:00,115.5
5302010 2:00,104.5
5302010 3:00,96.6
5302010 4:00,91.9
5302010 5:00,90
5302010 6:00,89.6
5302010 7:00,91.3
5302010 8:00,106.6
5302010 9:00,130.2
5302010 10:00,149.8
5302010 11:00,162.5
5302010 12:00,171.8
5302010 13:00,184.8
5302010 14:00,197.7
5302010 15:00,206.8
5302010 16:00,215.3
5302010 17:00,221.6
5302010 18:00,226
5302010 19:00,222.6
5302010 20:00,208.3
5302010 21:00,197.1
5302010 22:00,192.6
5302010 23:00,171.8
5312010 0:00,149.1
5312010 1:00,129.7
5312010 2:00,118.8
5312010 3:00,110.4
5312010 4:00,105.8
5312010 5:00,103.4
5312010 6:00,103.1
5312010 7:00,105.6
5312010 8:00,124.3
5312010 9:00,149.5
5312010 10:00,175.3
5312010 11:00,195.9
5312010 12:00,209.8
5312010 13:00,218.9
5312010 14:00,223.9
5312010 15:00,227.8
5312010 16:00,231.3
5312010 17:00,232.3
5312010 18:00,229.1
5312010 19:00,218.3
5312010 20:00,204.6
5312010 21:00,199.8
5312010 22:00,194.4
5312010 23:00,170.2
612010 0:00,145.6
612010 1:00,126.1
612010 2:00,115.3
612010 3:00,108.6
612010 4:00,104.6
612010 5:00,104.9
612010 6:00,109.9
612010 7:00,123.3
612010 8:00,132.9
612010 9:00,139.4
612010 10:00,144.5
612010 11:00,148.8
612010 12:00,155
612010 13:00,162.2
612010 14:00,172.7
612010 15:00,183
612010 16:00,192.5
612010 17:00,203
612010 18:00,206.1
612010 19:00,204.7
612010 20:00,193.6
612010 21:00,187
612010 22:00,181.9
612010 23:00,162
622010 0:00,140.2
622010 1:00,122.7
622010 2:00,113.3
622010 3:00,107.5
622010 4:00,104.3
622010 5:00,104.9
622010 6:00,111.2
622010 7:00,125.5
622010 8:00,135.5
622010 9:00,140.5
622010 10:00,147.1
622010 11:00,157.8
622010 12:00,170.6
622010 13:00,184.5
622010 14:00,199.1
622010 15:00,207.8
622010 16:00,211.9
622010 17:00,209.3
622010 18:00,200.8
622010 19:00,190.6
622010 20:00,180.4
622010 21:00,178.7
622010 22:00,173.4
622010 23:00,155.1
632010 0:00,134.7
632010 1:00,119.7
632010 2:00,112.6
632010 3:00,106.8
632010 4:00,103.5
632010 5:00,104.2
632010 6:00,110.7
632010 7:00,123.4
632010 8:00,134.5
632010 9:00,142.9
632010 10:00,152.2
632010 11:00,163.4
632010 12:00,175.5
632010 13:00,187.8
632010 14:00,194.5
632010 15:00,201
632010 16:00,211.2
632010 17:00,223.6
632010 18:00,228.4
632010 19:00,226.2
632010 20:00,213.6
632010 21:00,206.4
632010 22:00,200.5
632010 23:00,178.4
642010 0:00,154.3
642010 1:00,134.4
642010 2:00,122.9
642010 3:00,114.6
642010 4:00,109.7
642010 5:00,109
642010 6:00,113.9
642010 7:00,126.9
642010 8:00,143
642010 9:00,158.7
642010 10:00,177.8
642010 11:00,197.9
642010 12:00,212.1
642010 13:00,221.3
642010 14:00,230.4
642010 15:00,238.1
642010 16:00,241.9
642010 17:00,241.5
642010 18:00,236.8
642010 19:00,228.3
642010 20:00,216
642010 21:00,210.5
642010 22:00,205.5
642010 23:00,188.3
652010 0:00,168.6
652010 1:00,151.1
652010 2:00,138.9
652010 3:00,131.4
652010 4:00,126
652010 5:00,124.1
652010 6:00,123.7
652010 7:00,125.7
652010 8:00,144.9
652010 9:00,172.3
652010 10:00,196.1
652010 11:00,215.1
652010 12:00,229.8
652010 13:00,239.7
652010 14:00,247
652010 15:00,251
652010 16:00,254
652010 17:00,258.1
652010 18:00,258.8
652010 19:00,253.6
652010 20:00,242
652010 21:00,230.9
652010 22:00,224.5
652010 23:00,203.5
662010 0:00,180.8
662010 1:00,159.8
662010 2:00,147.1
662010 3:00,138.1
662010 4:00,130.5
662010 5:00,126.8
662010 6:00,124.9
662010 7:00,127
662010 8:00,147.3
662010 9:00,180.6
662010 10:00,207.7
662010 11:00,224.6
662010 12:00,235.2
662010 13:00,245.2
662010 14:00,251.4
662010 15:00,250.3
662010 16:00,229.4
662010 17:00,267.3
662010 18:00,266.2
662010 19:00,258.6
662010 20:00,246.5
662010 21:00,238.6
662010 22:00,226.9
662010 23:00,197.5
672010 0:00,170.2
672010 1:00,147.9
672010 2:00,133.3
672010 3:00,123.9
672010 4:00,117.6
672010 5:00,115
672010 6:00,116.6
672010 7:00,124.3
672010 8:00,132.9
672010 9:00,140.4
672010 10:00,152.9
672010 11:00,163.2
672010 12:00,169.7
672010 13:00,175.8
672010 14:00,183.1
672010 15:00,187.2
672010 16:00,189.3
672010 17:00,194.6
672010 18:00,197.2
672010 19:00,191.7
672010 20:00,180.4
672010 21:00,173.6
672010 22:00,168.3
672010 23:00,147
682010 0:00,124.2
682010 1:00,108
682010 2:00,98.3
682010 3:00,93.2
682010 4:00,90.5
682010 5:00,90.9
682010 6:00,95.4
682010 7:00,107.4
682010 8:00,117.8
682010 9:00,126.8
682010 10:00,138.4
682010 11:00,148.8
682010 12:00,159
682010 13:00,167.2
682010 14:00,174.7
682010 15:00,181.9
682010 16:00,189
682010 17:00,195.4
682010 18:00,197.7
682010 19:00,193.5
682010 20:00,181
682010 21:00,169.9
682010 22:00,165.5
682010 23:00,144.4
692010 0:00,121.9
692010 1:00,105.2
692010 2:00,95.6
692010 3:00,90.5
692010 4:00,87.7
692010 5:00,88.6
692010 6:00,93.6
692010 7:00,104.7
692010 8:00,115.2
692010 9:00,117.8
692010 10:00,126.4
692010 11:00,135
692010 12:00,144.7
692010 13:00,155.5
692010 14:00,166.4
692010 15:00,176.3
692010 16:00,185.1
692010 17:00,193.6
692010 18:00,198.7
692010 19:00,199.2
692010 20:00,191.6
692010 21:00,191.3
692010 22:00,190.8
692010 23:00,173.6
6102010 0:00,151.7
6102010 1:00,134.5
6102010 2:00,125.5
6102010 3:00,120.5
6102010 4:00,117.1
6102010 5:00,116.3
6102010 6:00,120.4
6102010 7:00,131
6102010 8:00,144.3
6102010 9:00,155
6102010 10:00,169.8
6102010 11:00,187.6
6102010 12:00,205.4
6102010 13:00,218.6
6102010 14:00,231.5
6102010 15:00,240.9
6102010 16:00,247.4
6102010 17:00,253.5
6102010 18:00,255.7
6102010 19:00,250
6102010 20:00,233.7
6102010 21:00,222.1
6102010 22:00,214.7
6102010 23:00,190.2
6112010 0:00,163.8
6112010 1:00,142.3
6112010 2:00,128.2
6112010 3:00,120.2
6112010 4:00,114.1
6112010 5:00,112.4
6112010 6:00,114.1
6112010 7:00,120.6
6112010 8:00,137.8
6112010 9:00,156.8
6112010 10:00,176.5
6112010 11:00,192.3
6112010 12:00,205.5
6112010 13:00,215.5
6112010 14:00,224.1
6112010 15:00,232.2
6112010 16:00,238.5
6112010 17:00,243.9
6112010 18:00,245
6112010 19:00,237
6112010 20:00,219.3
6112010 21:00,203.7
6112010 22:00,197.5
6112010 23:00,177.5
6122010 0:00,154.2
6122010 1:00,132.3
6122010 2:00,118.1
6122010 3:00,109.1
6122010 4:00,103.7
6122010 5:00,100.9
6122010 6:00,100.4
6122010 7:00,103.9
6122010 8:00,121.8
6122010 9:00,143.8
6122010 10:00,165.4
6122010 11:00,186.3
6122010 12:00,205.8
6122010 13:00,223.2
6122010 14:00,234.8
6122010 15:00,244.6
6122010 16:00,252.3
6122010 17:00,257
6122010 18:00,255.5
6122010 19:00,247.4
6122010 20:00,229.5
6122010 21:00,217
6122010 22:00,210.8
6122010 23:00,191.7
6132010 0:00,170.5
6132010 1:00,151.9
6132010 2:00,141.2
6132010 3:00,133.9
6132010 4:00,129.2
6132010 5:00,126.3
6132010 6:00,125.6
6132010 7:00,125.5
6132010 8:00,139.5
6132010 9:00,165.5
6132010 10:00,189.5
6132010 11:00,207.7
6132010 12:00,222.3
6132010 13:00,237
6132010 14:00,250.4
6132010 15:00,259.2
6132010 16:00,265.6
6132010 17:00,270.9
6132010 18:00,272
6132010 19:00,262.5
6132010 20:00,244.2
6132010 21:00,231
6132010 22:00,224.9
6132010 23:00,202.1
6142010 0:00,177.3
6142010 1:00,155.9
6142010 2:00,143.7
6142010 3:00,135.4
6142010 4:00,129.4
6142010 5:00,127.7
6142010 6:00,129.4
6142010 7:00,135.6
6142010 8:00,154.6
6142010 9:00,174.2
6142010 10:00,196.8
6142010 11:00,217.6
6142010 12:00,234.9
6142010 13:00,247.1
6142010 14:00,254.7
6142010 15:00,260.2
6142010 16:00,264.4
6142010 17:00,270.8
6142010 18:00,272.7
6142010 19:00,267.8
6142010 20:00,254.3
6142010 21:00,241
6142010 22:00,232.4
6142010 23:00,207.2
6152010 0:00,180.2
6152010 1:00,158.9
6152010 2:00,145.8
6152010 3:00,137.3
6152010 4:00,131.4
6152010 5:00,129.9
6152010 6:00,131.5
6152010 7:00,138.2
6152010 8:00,158.2
6152010 9:00,178.1
6152010 10:00,198.8
6152010 11:00,220.4
6152010 12:00,236.5
6152010 13:00,248
6152010 14:00,257.3
6152010 15:00,263.5
6152010 16:00,266.4
6152010 17:00,269.4
6152010 18:00,269.4
6152010 19:00,263.3
6152010 20:00,247.1
6152010 21:00,234.3
6152010 22:00,224.2
6152010 23:00,200.5
6162010 0:00,173.8
6162010 1:00,152.9
6162010 2:00,139.9
6162010 3:00,131.6
6162010 4:00,126.1
6162010 5:00,124.5
6162010 6:00,127.3
6162010 7:00,132.9
6162010 8:00,146.1
6162010 9:00,154.1
6162010 10:00,167.2
6162010 11:00,186.1
6162010 12:00,204.3
6162010 13:00,219.8
6162010 14:00,234
6162010 15:00,242.6
6162010 16:00,245.2
6162010 17:00,235.9
6162010 18:00,219.8
6162010 19:00,207.4
6162010 20:00,194.9
6162010 21:00,190.5
6162010 22:00,184.8
6162010 23:00,167.2
6172010 0:00,146.5
6172010 1:00,131.1
6172010 2:00,121.9
6172010 3:00,116
6172010 4:00,112.6
6172010 5:00,112.4
6172010 6:00,116.7
6172010 7:00,124.3
6172010 8:00,143.1
6172010 9:00,162.6
6172010 10:00,183.3
6172010 11:00,202.6
6172010 12:00,219.5
6172010 13:00,231.6
6172010 14:00,241.2
6172010 15:00,247.9
6172010 16:00,254.1
6172010 17:00,260.4
6172010 18:00,262.8
6172010 19:00,257.4
6172010 20:00,242.4
6172010 21:00,226
6172010 22:00,217.7
6172010 23:00,193.1
6182010 0:00,165.9
6182010 1:00,144.6
6182010 2:00,129.8
6182010 3:00,120.5
6182010 4:00,114.8
6182010 5:00,112.2
6182010 6:00,112.5
6182010 7:00,118.7
6182010 8:00,137.2
6182010 9:00,154.5
6182010 10:00,171.9
6182010 11:00,188.2
6182010 12:00,201.6
6182010 13:00,213.4
6182010 14:00,223.8
6182010 15:00,230.8
6182010 16:00,237.4
6182010 17:00,242.4
6182010 18:00,243.7
6182010 19:00,236.8
6182010 20:00,220.6
6182010 21:00,205.1
6182010 22:00,199.5
6182010 23:00,179.6
6192010 0:00,157.5
6192010 1:00,137.4
6192010 2:00,124.5
6192010 3:00,116.4
6192010 4:00,111.2
6192010 5:00,109.2
6192010 6:00,108.3
6192010 7:00,111.4
6192010 8:00,132.2
6192010 9:00,156.5
6192010 10:00,178.9
6192010 11:00,201.7
6192010 12:00,219.6
6192010 13:00,233.5
6192010 14:00,244.9
6192010 15:00,253.4
6192010 16:00,258.5
6192010 17:00,262
6192010 18:00,261
6192010 19:00,257.1
6192010 20:00,244.2
6192010 21:00,231.4
6192010 22:00,226.2
6192010 23:00,206.1
6202010 0:00,182.1
6202010 1:00,158.7
6202010 2:00,144.3
6202010 3:00,134.2
6202010 4:00,127.1
6202010 5:00,123.3
6202010 6:00,120.4
6202010 7:00,122.5
6202010 8:00,142.7
6202010 9:00,174.5
6202010 10:00,207.1
6202010 11:00,228
6202010 12:00,242.3
6202010 13:00,254.2
6202010 14:00,261.5
6202010 15:00,263.6
6202010 16:00,265.5
6202010 17:00,262.7
6202010 18:00,258.1
6202010 19:00,249.2
6202010 20:00,236.1
6202010 21:00,223.9
6202010 22:00,220.4
6202010 23:00,199.3
6212010 0:00,173.5
6212010 1:00,151.8
6212010 2:00,138.7
6212010 3:00,129.7
6212010 4:00,125.3
6212010 5:00,123.5
6212010 6:00,125.5
6212010 7:00,131.2
6212010 8:00,149.8
6212010 9:00,170.6
6212010 10:00,194.3
6212010 11:00,218.9
6212010 12:00,238.6
6212010 13:00,252.6
6212010 14:00,263.3
6212010 15:00,270.6
6212010 16:00,277.3
6212010 17:00,283.2
6212010 18:00,285.6
6212010 19:00,281.1
6212010 20:00,267.2
6212010 21:00,254.5
6212010 22:00,245.8
6212010 23:00,219.5
6222010 0:00,190.5
6222010 1:00,167.1
6222010 2:00,152.4
6222010 3:00,142.8
6222010 4:00,136.2
6222010 5:00,134
6222010 6:00,135.5
6222010 7:00,141.1
6222010 8:00,157.9
6222010 9:00,179.2
6222010 10:00,204
6222010 11:00,229.3
6222010 12:00,250.1
6222010 13:00,263.8
6222010 14:00,274.5
6222010 15:00,282.2
6222010 16:00,288.4
6222010 17:00,294.5
6222010 18:00,296.5
6222010 19:00,292.3
6222010 20:00,278.9
6222010 21:00,264.7
6222010 22:00,256.1
6222010 23:00,230.9
6232010 0:00,203.9
6232010 1:00,180.9
6232010 2:00,167.7
6232010 3:00,158.3
6232010 4:00,151.4
6232010 5:00,149.4
6232010 6:00,150.7
6232010 7:00,157.3
6232010 8:00,175.4
6232010 9:00,196.6
6232010 10:00,219.3
6232010 11:00,240.6
6232010 12:00,259.8
6232010 13:00,273
6232010 14:00,283.6
6232010 15:00,290.4
6232010 16:00,296.9
6232010 17:00,301.2
6232010 18:00,304
6232010 19:00,296.7
6232010 20:00,278.5
6232010 21:00,265.9
6232010 22:00,257.6
6232010 23:00,232.2
6242010 0:00,203.1
6242010 1:00,178.8
6242010 2:00,164.1
6242010 3:00,155
6242010 4:00,147.8
6242010 5:00,143.7
6242010 6:00,144.7
6242010 7:00,151
6242010 8:00,170.7
6242010 9:00,193.3
6242010 10:00,217.8
6242010 11:00,242.2
6242010 12:00,263.7
6242010 13:00,277.8
6242010 14:00,291.1
6242010 15:00,299.8
6242010 16:00,305.2
6242010 17:00,308.2
6242010 18:00,310.2
6242010 19:00,306.1
6242010 20:00,291
6242010 21:00,280.1
6242010 22:00,272.7
6242010 23:00,248
6252010 0:00,221.4
6252010 1:00,197.4
6252010 2:00,183.1
6252010 3:00,172
6252010 4:00,163.1
6252010 5:00,157.6
6252010 6:00,156.2
6252010 7:00,159.8
6252010 8:00,176.6
6252010 9:00,196.4
6252010 10:00,215
6252010 11:00,232.1
6252010 12:00,249.1
6252010 13:00,261.4
6252010 14:00,270.7
6252010 15:00,278.3
6252010 16:00,283.8
6252010 17:00,285.6
6252010 18:00,283.3
6252010 19:00,273.7
6252010 20:00,258.5
6252010 21:00,245.1
6252010 22:00,239.2
6252010 23:00,218.8
6262010 0:00,195.4
6262010 1:00,172.2
6262010 2:00,157.9
6262010 3:00,147.1
6262010 4:00,140.8
6262010 5:00,136.8
6262010 6:00,134.9
6262010 7:00,136.5
6262010 8:00,152.8
6262010 9:00,176.5
6262010 10:00,199
6262010 11:00,222.9
6262010 12:00,243.1
6262010 13:00,257.6
6262010 14:00,267.9
6262010 15:00,276
6262010 16:00,279.4
6262010 17:00,282.6
6262010 18:00,282.2
6262010 19:00,277.7
6262010 20:00,264.7
6262010 21:00,253.7
6262010 22:00,248.5
6262010 23:00,227.8
6272010 0:00,203.8
6272010 1:00,182
6272010 2:00,167.8
6272010 3:00,157.3
6272010 4:00,150
6272010 5:00,145.5
6272010 6:00,142.2
6272010 7:00,142.5
6272010 8:00,162.5
6272010 9:00,194.7
6272010 10:00,224.8
6272010 11:00,247.4
6272010 12:00,262.4
6272010 13:00,276.6
6272010 14:00,286.8
6272010 15:00,292.5
6272010 16:00,295.9
6272010 17:00,298.3
6272010 18:00,299.3
6272010 19:00,292.7
6272010 20:00,280.6
6272010 21:00,268.3
6272010 22:00,262.3
6272010 23:00,237.7
6282010 0:00,210.6
6282010 1:00,185.5
6282010 2:00,169
6282010 3:00,157.9
6282010 4:00,150.5
6282010 5:00,146.8
6282010 6:00,147.2
6282010 7:00,151.4
6282010 8:00,168.2
6282010 9:00,187.8
6282010 10:00,206.4
6282010 11:00,225
6282010 12:00,243
6282010 13:00,259.5
6282010 14:00,272.6
6282010 15:00,281.8
6282010 16:00,290.1
6282010 17:00,296.3
6282010 18:00,299.7
6282010 19:00,296
6282010 20:00,285.3
6282010 21:00,273.7
6282010 22:00,266.6
6282010 23:00,244.5
6292010 0:00,218.6
6292010 1:00,197
6292010 2:00,183.7
6292010 3:00,173.4
6292010 4:00,165.5
6292010 5:00,160.5
6292010 6:00,159.9
6292010 7:00,163.4
6292010 8:00,177.2
6292010 9:00,194.1
6292010 10:00,214.6
6292010 11:00,235.3
6292010 12:00,252.5
6292010 13:00,266.7
6292010 14:00,277.3
6292010 15:00,283.4
6292010 16:00,285.7
6292010 17:00,276.7
6292010 18:00,264.6
6292010 19:00,246
6292010 20:00,227.1
6292010 21:00,217.2
6292010 22:00,211
6292010 23:00,191.9
6302010 0:00,169.2
6302010 1:00,151.5
6302010 2:00,140.7
6302010 3:00,132.7
6302010 4:00,128.3
6302010 5:00,128.2
6302010 6:00,132.2
6302010 7:00,137.4
6302010 8:00,146.2
6302010 9:00,155.1
6302010 10:00,164.1
6302010 11:00,171.9
6302010 12:00,177.3
6302010 13:00,178.5
6302010 14:00,180.3
6302010 15:00,181.4
6302010 16:00,181.6
6302010 17:00,181.1
6302010 18:00,179.1
6302010 19:00,175.4
6302010 20:00,169.6
6302010 21:00,168.9
6302010 22:00,169.7
6302010 23:00,156.3
712010 0:00,137.6
712010 1:00,121.7
712010 2:00,112.6
712010 3:00,107.8
712010 4:00,104.9
712010 5:00,104.9
712010 6:00,108
712010 7:00,113.3
712010 8:00,125.6
712010 9:00,137.5
712010 10:00,149.8
712010 11:00,161.9
712010 12:00,171.3
712010 13:00,178.3
712010 14:00,184.9
712010 15:00,189
712010 16:00,192.4
712010 17:00,198.2
712010 18:00,202.6
712010 19:00,200
712010 20:00,187.3
712010 21:00,175.7
712010 22:00,173.4
712010 23:00,155.9
722010 0:00,133.5
722010 1:00,114.9
722010 2:00,104
722010 3:00,96.8
722010 4:00,92.9
722010 5:00,91.9
722010 6:00,94.4
722010 7:00,99.3
722010 8:00,113.4
722010 9:00,126.9
722010 10:00,140.6
722010 11:00,150.6
722010 12:00,160.3
722010 13:00,166.7
722010 14:00,174
722010 15:00,180.5
722010 16:00,187.6
722010 17:00,194.6
722010 18:00,200.5
722010 19:00,196.9
722010 20:00,183.1
722010 21:00,167.7
722010 22:00,164.9
722010 23:00,149.2
732010 0:00,129.9
732010 1:00,111.6
732010 2:00,99.1
732010 3:00,92.3
732010 4:00,88.5
732010 5:00,87
732010 6:00,88.1
732010 7:00,89.7
732010 8:00,102.6
732010 9:00,120.2
732010 10:00,136.4
732010 11:00,150
732010 12:00,161.9
732010 13:00,171.5
732010 14:00,181.2
732010 15:00,189.9
732010 16:00,197.8
732010 17:00,205.3
732010 18:00,210.1
732010 19:00,206.6
732010 20:00,192.3
732010 21:00,173.6
732010 22:00,166.2
732010 23:00,153.3
742010 0:00,135.4
742010 1:00,116.1
742010 2:00,103.7
742010 3:00,95.7
